id	tweet_id	text	task_1	task_2	task_3
3464	1.13957685071863E+018	@WhiteHouse Scary that WH thinks this is worth promoting. This coming from an Onion or Rogue account would be normal.    #DerangedDonnie #TrumpIsUnhinged #TrumpIsATraitor https://t.co/1JigSPCQqK	NOT	None	NULL
3465	1.13901783649864E+018	@realDonaldTrump SHUT THE FUCK UP YOU STUPID CUNT AND GO AWAY! #TrumpIsAStupidCunt #TrumpLoser #Trump #MAGATwat #FuckTrump #MAGA #Cheeto	HOF	PRFN	TIN
3466	1.13956477595907E+018	@56blackcat @ResistsMiranda Not in his, or her most wild fucking dreams! #FucktRump	HOF	PRFN	TIN
3467	1.13774608596595E+018	Carragher has just compared TAA to beckham what ! Worlds apart you clown ! #dickhead	NOT	None	NULL
3468	1.13928419238108E+018	America is interfering with our oppression. We try to make friends with Russia, they interfere. We try making friends with China, they interfere. #fuckTrump	NOT	None	NULL
3469	1.13959683752912E+018	#ShameOnICC useless body!!! Simple eh solla pona... THU!!!	NOT	None	NULL
3470	1.1371994621603E+018	'Dhoni will always be my Captain' - 7th time so far Kohli has said these lines since Dhoni stepped down from Captaincy !!!!💗💗💗  @ChennaiIPL @imVkohli @msdhoni #IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #ICCCricketWorldCup2019 https://t.co/u7Pfr9WBJA	NOT	None	NULL
3471	1.13730201001584E+018	@dhruv_rathee You exactly know why #Modi won. #DhoniKeepsTheGlove #ICCWC2019	NOT	None	NULL
3472	1.13938919350994E+018	ICC doesn't care because @ICC is protected by rain insurance cover for #CWC19 which means it will be compensated for the refunds it is required to pay to ticket holders as applicable. #ShameOnICC  #INDvNZ    https://t.co/tSp4kQqiND	NOT	None	NULL
3473	1.1395675368262E+018	#ShameOnICC #CWC2019 #WorldCup2019 @ICC @ECB_cricket .. New World Cup Logo ✌🏻 https://t.co/PmWBct8Ffs	NOT	None	NULL
3474	1.13989331115675E+018	My little crazy gal. Looking all fun and innocent and weird like she hasn't started bringing home half dead birds 🐦 #cats #crazycat #murderer #strikeapose #birdkiller https://t.co/g8L0ErX9JX	NOT	None	NULL
3475	1.13820198733656E+018	When the chick on #lovelsland that’s never been in a relationship starts giving out relationship advice #dickhead #wasteman https://t.co/y4vG3ZjKGH	NOT	None	NULL
3476	1.14021357469609E+018	David Jones thinks Boris Johnson is best placed to take on another ´big personality´, Farage. 'He is the most recognisable politician in the country.'  So?  Trump is the most recognisable politician in the States.  @ElspethElspeth #BorisJohnsonShouldNotBePM   https://t.co/kqFXPGsZBW	NOT	None	NULL
3477	1.13719635362737E+018	Arey woh Independent #India ka citizen hai, n he holds an army rank. Taklif kya hai be. #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #BCCI #BCCYICW2019 #ICC #WorldCup2019 https://t.co/hxeWTfIMHE	NOT	None	NULL
3478	1.14057032747653E+018	If @Conservatives MPs end up voting 4 @BorisJohnson despite his avoidance of public debate &amp; present himself, it shows the party is rotten 2 the core; it will show that deals have been made with MPs. People should C #borisjohnson’s incompetence on stage #BorisJohnsonShouldNotBePM	NOT	None	NULL
3479	1.139589866642E+018	@WhiteHouse #HappyJohnMcCainDay!  #JohhMcCainDay     Also, #FuckTrump https://t.co/9zEIZNawTU	NOT	None	NULL
3480	1.13793011395621E+018	What a great ful innings from our team india #MenInBlue  #DhoniKeepsTheGlove #shockedkohilbydhonisix https://t.co/O0Gnre0mzt	NOT	None	NULL
3482	1.13948138449657E+018	#ShameOnICC   - ICC is earning billions from this event, but #ICC could have managed the event in much better way and could win #CricketWorldCup19 https://t.co/lUOja0A70D	NOT	None	NULL
3483	1.13707908326162E+018	@ICC  has insulted our Army and MSDhoni. As a proud Indian should we #BoycottWorldCup or not? My opinion is Yes.  #DhoniKeepTheGlove  #DhoniKeSaathDesh  #DhoniKeepsTheGlove  #DhoniKeepTheGloves  #IndiaWithDhoni  #INDvAUS  #INDvsAUS	NOT	None	NULL
3484	1.13983448204161E+018	Photograph from yesterday.     Emergency OT services at Murshidabad Medical College continue.    #DoctorsFightBack   #SaveTheDoctors https://t.co/nr63tqIjN1	NOT	None	NULL
3485	1.13723209853894E+018	Nation respect is more than cricket #DhoniKeepsTheGlove	NOT	None	NULL
3486	1.13783251012412E+018	Team Anna Faris 😒 #douchebag https://t.co/df0EfUQbCA	NOT	None	NULL
3487	1.13857515310368E+018	We’ll be outside Speaker Pelosi’s SF office demanding an #impeachmentinquirynow on Friday @ 12:00pm. Dressed as Founding Fathers. Of course.    #resist #resistance #fucktrump #impeachtrump #impeach #impeachment #itmfa… https://t.co/1ZEAREdNlj	NOT	None	NULL
3488	1.13797667009323E+018	Such a hypocrite and liar you are Mr. Selected PM @ImranKhanPTI.  Why don't you accept you failed miserably in past 10 months? Stop crying about past. Show progress or go home. You could not achieve any of your 2018-2019 set goals.  #imranhataomulkbachao https://t.co/Ix11t9ggP2	HOF	OFFN	TIN
3489	1.13961134756039E+018	@realDonaldTrump Happy #JohnMcCainDay! #TrumpForPrison  #TrumpIsATraitor #TrumpIsNotAboveTheLaw #TrumpCrimeFamily	NOT	None	NULL
3490	1.13979499206544E+018	India is about 13 times bigger than United Kingdom. While UK spends 9.8% on health (and still underfunded) India spends a mere 1.4% of it's GDP amd blames doctors for everything that's wrong in the system.     #DoctorsFightBack #DoctorsStrike	NOT	None	NULL
3491	1.13958866992751E+018	@MysterySolvent #FuckTrump who gives a shit what he does! #June14thJohnMcCainDay	NOT	None	NULL
3492	1.13787709142312E+018	@BleacherReport @brhoops Literally have seen 7th grade girls basketball with FAR better shooting technique and overall look than this bozo.  #douchebag	NOT	None	NULL
3494	1.137673248253E+018	If Army is not a part of any political party, then i believe every political parties should support dhoni for wearing #BalidanBadge #DhoniKeepsTheGlove	NOT	None	NULL
3495	1.13984679155626E+018	Funny how the attacks on doctors are all happening in non-BJP states and the media is deciding to be silent on the matter! #DoctorsFightBack #BengalViolence #Kerala #DoctorsProtest https://t.co/RfkER321P2	NOT	None	NULL
3496	1.14025772646485E+018	If it wasn't so serious it would be hilarious ...    #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollocksToBrexit https://t.co/02iZJRJPKM	NOT	None	NULL
3497	1.13887358655332E+018	Even John Barron &amp; John Miller call BS. #douchebag #POTUS https://t.co/lPm7UGG52W	NOT	None	NULL
3498	1.1404661915946E+018	@ABC @GStephanopoulos LMAO HE BELIEVED A LYING #MURDERER! THE #STUPIDTY! You promised you'd release tax returns, OOOOOPS!	NOT	None	NULL
3499	1.13929614965377E+018	#liarSarahHuckabeeSanders is leaving #fakeDonaldTrump's administration!  About time.  So sick of listening to her lies.  Too bad we still have to listen to #idiotTrump's lies, you know, when any words are falling from his mouth or he is tweeting - those lies.  #ImpeachTrumpNow	NOT	None	NULL
3500	1.13980795957415E+018	‘Home they brought her warrior dead.. She nor swooned nor uttered cry’ - Alfred Lord Tennyson..    She didn’t cry coz she was a warrior too..    He died of assault from the same people he tried to save..     #DoctorsFightBack	NOT	None	NULL
3501	1.13982749272473E+018	After reading this article I had to vomit 🤮 #TrumpIsATraitor https://t.co/1ItNfUDNbO	NOT	None	NULL
3502	1.14051786400644E+018	Another example of blatant hypocrisy from @BorisJohnson     @Conservatives you’ve lost my vote  #C4LeadershipDebate   #BorisJohnsonShouldNotBePM https://t.co/RWttc3mt09	NOT	None	NULL
3503	1.13986993296191E+018	#TrumpisaTraitor. Stop trying to lead us into a war based on lies to cover up your crimes and treason! We are watching! https://t.co/OudBZfqwPm	NOT	None	NULL
3504	1.14055479454281E+018	'I'm not from Central Casting'  It seems Sajid javid has hired some American campaign consultants.   #C4debate #ToryLeadershipContest #Conservatives #BorisJohnsonShouldNotBePM https://t.co/dxAEzkkEcM	NOT	None	NULL
3505	1.14037777894627E+018	@realDonaldTrump Donald, you went on TV and admitted that you would readily take help from foreign sources to win elections. You are GUILTY of collusion! The Steele Dossier was paid for and instituted by Republicans. #TrumpLies #TrumpIsAFraud #TrumpIsATraitor #ImpeachDonaldTrump	NOT	None	NULL
3506	1.13981769056073E+018	Have we failed our Doctors? https://t.co/4OTEkcOB7A via @wordpressdotcom   #DoctorsFightBack #DoctorStrike #WestBengal	NOT	None	NULL
3507	1.13953571792571E+018	#ShameOnICC #CWC19 #CWC2019     *Rain Conditions Explained* https://t.co/Sfi4pzuxIX	NOT	None	NULL
3508	1.13982640701655E+018	Protest against Mamta Banerjee and effigy burning in SCB Medical College, Cuttack, odisha.  #DoctorsFightBack   #standwithNRS   #SaveBengal   #Savethedoctors https://t.co/Pqf2lPoPdW	NOT	None	NULL
3509	1.13973346720841E+018	@DisavowTrump20 @Michael48884043 @saragideon I will protect #RobertMueller at all costs. #TrumpColluded #TrumpIsATraitor	NOT	None	NULL
3510	1.13963637315603E+018	The danger of #PoliticalCorrectness lies in its ability to silence the #Truth    It is a sophisticated form of #Hypocrisy which resulted in #Trump    #TrumpIsATraitor #TrumpResign #Resisters #ResistersForum #FBResistance #FBRParty #TheResistanceRises #BlueWave #BlueWave2020 #VoteBlue https://t.co/tqCYQER0L1	NOT	None	NULL
3512	1.13958484187841E+018	Rain may dampen Star's plans to earn around ₹100 cr from India-Pak WC match #CricketWorldCup2019 #INDvsPAK #ShameOnICC #hotstar #IndianCricketTeam https://t.co/quAs7wiWet	NOT	None	NULL
3513	1.13709718868793E+018	Thank you @BCCI for standing by @msdhoni's decision #DhoniKeepsTheGlove #IndiaWithDhoni #DhoniKeepTheGlove #CWC19 #MSDhoni #Dhoni #Mahi #CaptainCool #WhistlePodu #Yellove #keepthegloves #BalidaanBadge #BalidanBadge	NOT	None	NULL
3514	1.13953580726857E+018	#ShameOnICC  It is really heartbreaking for every cricket fan around the world. Shame on @ICC that they didn't keep any reserve day for washed out matches.. England witnesses rain during this time so the @ICC must have kept numerous options but they failed , ruined CWC 2019.😠😡	NOT	None	NULL
3515	1.13948367374338E+018	#shameonicc Breaking News - ICC seriously thinking of Book Cricket World Cup.	NOT	None	NULL
3517	1.13841575432653E+018	@AjayKushwaha_ @realDonaldTrump PRESIDENTIAL HARASSMENT:   @realDonaldTrump asking @BarackObama for his birth certificate for YEARS !!! while hiding his own #taxreturns     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh	NOT	None	NULL
3518	1.1385020299267E+018	@cricketworldcup @niallnobiobrien Concentrate on Weather condition and location, not on Dhoni’s glows #DhoniKeepsTheGlove	NOT	None	NULL
3519	1.13958577753552E+018	Enact the FIRE Act to Require Political Campaigns Disclose Foreign Contacts: https://t.co/8cnZf9tAI3 #TrumpIsATraitor #ForeignInterference	NOT	None	NULL
3520	1.14041201411376E+018	Especially #BorisJohnsonShouldNotBePM https://t.co/81Ldki3qGH	NOT	None	NULL
3521	1.13980178734547E+018	Jamshedpur State Doctors stands in solidarity with their West Bengal counterparts  #DoctorsFightBack	NOT	None	NULL
3522	1.13955758701834E+018	@GOPLeader @SusanWBrooks #HappyJohnMcCainDay   🙌🏻🙌🏻🙌🏻🙌🏻💙🙌🏻💙🙌🏻🙌🏻💙🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻💙💙💙💙🙌🏻    #TrumpIsATraitor  and so are you KEVIN	NOT	None	NULL
3523	1.13964564247156E+018	@realDonaldTrump #FridayMotivation?  Correct #Trump.    He wrote,  “The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE! #MAGA”  I say,  “Dishonest Trump will NEVER keep us from from restoring DEMOCRACY on behalf of all Americans!”    #FuckTrump https://t.co/eDOGNKbkjM	NOT	None	NULL
3524	1.14034105764265E+018	This week marks 25 years since the killings of #NicoleBrownSimpson &amp; #RonGoldman for which @TheRealOJ32 now has a @twitter acct. #murderer was charged with murder &amp; found not guilty at his criminal trial. BLOCK HIM &amp; follow @KimEGoldman  https://t.co/UmcYGYylSW via @frednewspost	NOT	None	NULL
3525	1.14036694350291E+018	Arrogant @BorisJohnson refuses to turn up to #C4debate. Is he allergic to debates and hustings? #BorisJohnsonShouldNotBePM	NOT	None	NULL
3526	1.13983911462541E+018	@campbellclaret The irony of this!!!     #murderer	NOT	None	NULL
3527	1.13708372073151E+018	#DhoniKeepsTheGlove  #DhoniKeSaathDesh  #IndiaWithDhoni    What you support ?	NOT	None	NULL
3530	1.13952901497925E+018	#ShameOnICC what a arrangement..	NOT	None	NULL
3531	1.14036848755622E+018	@realDonaldTrump It was a Miracle.   A Russian Miracle!  #TrumpIsATraitor	NOT	None	NULL
3533	1.13826638897008E+018	Ex-WH counsel plans to tell Congress he sees similarities between Nixon and Trump #Resist #ResistTrump #FuckTrump https://t.co/AyNjX8wRLv	NOT	None	NULL
3534	1.13864552121039E+018	Former Trump advisor George Nader ordered jailed until his child porn trial #Resist #ResistTrump #FuckTrump https://t.co/ALmbyrvo9P	NOT	None	NULL
3535	1.13961658104919E+018	#FUCKtrump Jackie O didn’t do Lesbian Porno movies.	NOT	None	NULL
3537	1.13705581291063E+018	@ICC has no problem with the entire Pakistan cricket team marking territory by praying on the cricket field (part of Muslim ritual prayer) but find insignia on  @MSDhoni  's gloves inappropriate.  https://t.co/JmXHS0N403 #DhoniKeepsTheGlove	NOT	None	NULL
3538	1.13982150160609E+018	However doctors are ready for open healthy discussion with the CM and are willing to resolve the matter as soon as possible. But it has to be open and transparent. #DoctorsProtest #SaveTheSaviours #Savethedoctors #DoctorsFightBack	NOT	None	NULL
3540	1.13491234632391E+018	@realDonaldTrump You don't have any friends!  #FUCKTRUMP #RESIST #VETSAGAINSTTRUMP #JohnMcCainDay	NOT	None	NULL
3541	1.13956551583431E+018	⁦@realDonaldTrump⁩ puts GOP in tough spot with remarks on foreign 'dirt' #TrumpIsATraitor #TrumpRussiaCollusion #PutinsPuppet  https://t.co/EqGikBelo3	NOT	None	NULL
3542	1.14046214376407E+018	When you’re more interested about stopping leaks then doing something to improve, you’re the same as Nixon!  #TrumpIsATraitor #TrumpMustGo    Trump campaign fires multiple pollsters after unflattering numbers leak  https://t.co/rnUgWuf4HH	NOT	None	NULL
3543	1.13731568616064E+018	#boss da.. #DhoniKeepsTheGlove #MSDHONI is forever #Goat for me... 😎😎  @msdhoni #CWC19 @cricketworldcup https://t.co/vjqYfFYmJ4	NOT	None	NULL
3544	1.13950033580477E+018	The theme song for this World Cup should be Rain, Rain go away come again another day, little spectators want their big stars to play.    Carrying the same, here is something humorous. Let's break the monotony😅🤟🏻  #ShameOnICC #CWC19 #rain  #ICCWorldCup2019  https://t.co/5AI9j5cTL5	NOT	None	NULL
3545	1.13841581971576E+018	@realDonaldTrump 'Presidential' incompetence, corruption, and treason!!!!  #Tre45on  #FuckTrump  #ResistFascism  #BillionDollarLoser  #ImpeachTrumpNow  #25thAmendmentNow https://t.co/OQLnxjjxwX	NOT	None	NULL
3546	1.13704958448251E+018	#murderer American hunter says she has no regrets about killing a black giraffe https://t.co/c23ulj11r6 via https://t.co/TPRJZbEWdA	NOT	None	NULL
3547	1.13970986529796E+018	Watching #Charmed because #charmedreboot put me back in the mood. Was not prepared for the #dream #rapist episode. @DohertyShannen acted the fudge out of that episode. #StrongWoman	NOT	None	NULL
3548	1.13949480247341E+018	And the World Cup goes to ICC !!!  #ShameOnICC @ICC	NOT	None	NULL
3549	1.13956676376545E+018	@realDonaldTrump A special day, for an extra-special scumbag.  #Trump #TrumpIsATraitor #HappyBirthdayMrPresident   #potus #FridayFeeling #FridayMotivation     https://t.co/q3ScQULIO3	NOT	None	NULL
3550	1.13960192063546E+018	#DoctorsFightBack  How it                       How Mamta   actually is                Banerjee sees it https://t.co/ovCaeh4xE8	NOT	None	NULL
3551	1.1395174700609E+018	Why they not put the covers in all over the ground, and who make the schedule of world cup ... Dont you knw the weather forcasting before 😕    #ShameOnICC	NOT	None	NULL
3552	1.13979869049789E+018	The CM of the State, also the Health Minister, and such a ruthless response to the State Governer?? @MamataOfficial has completely lost the #WestBengal The situation is worse than what is actually looks from the videos/pictures at Social media &amp; News #DoctorsFightBack #SaveBengal https://t.co/4wz5uHDCUv	NOT	None	NULL
3553	1.13994926768498E+018	@texasnana2019 Tell that to #Trump. Too many of you have led him to believe they’re on AT LEAST equal footing. #TrumpIsATraitor #TrumpCrimeFamily	NOT	None	NULL
3554	1.13708188849611E+018	#Sachin Tandolker : a Biography || #ParallelMedia | https://t.co/UHegopogBS via @YouTube  #IndiaWithDhoni  #WWESSD  #DhoniKeSaathDesh  #DhoniKeepsTheGlove  #BharatRoarsOnDay3  #Kundru  #BIGDAYSGAZEONTANHAJI  #KNACKDHANUSHBIRTHDAYIN50D   #Thiem  #SaketKumar	NOT	None	NULL
3555	1.13705447226433E+018	We stand with @msdhoni infact #indiastandswithdhoni  #DhoniKeepsTheGlove https://t.co/pOVVKZK7wy	NOT	None	NULL
3556	1.1388401316858E+018	Who's your favorite going into the #DemDebate ? #2020Election #fucktrump #resist #progressive	NOT	None	NULL
3557	1.13985466576223E+018	CM of WB will never dare to do the right thing..catch the Gunda.  How can a dictator who has lost her mind arrest Gunda? She can't arrest her own voters even if they murder doctors. Everything is allowed for voters. No level. Too low #DoctorsFightBack	NOT	None	NULL
3558	1.14063521203406E+018	Brexit on WTO terms?    Great news for jam lovers ..  https://t.co/YDgVsE4BDs    #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/xO989Qy1RM	NOT	None	NULL
3559	1.13731566899336E+018	#BCCI You guys are truly assamed of you the indipendent body and representing the country whose has this much cricket fans,   Be strict and stand with #DhoniKeepsTheGlove ,	NOT	None	NULL
3560	1.14026412310156E+018	@peterdaou @DisTrumpia He isn't. #TrumpIsATraitor	NOT	None	NULL
3561	1.13914359514591E+018	@MrsGandhi @priyankagandhi Vinash kaale vipreet budhhi  The sister is just as half minded as his brother. #congressmuktbharat	HOF	OFFN	TIN
3563	1.13795161701632E+018	@jlmcwebb @ScoutSteveR Would make perfect sense if it was #douchebag	NOT	None	NULL
3564	1.13956881970014E+018	Trump (since March): No collusion, no coullusion!    Trump (Now): Anyone down to collude? Anyone? I won't call the FBI, I promise! #TrumpIsATraitor https://t.co/i2WdQLqcSd	NOT	None	NULL
3571	1.13898389711767E+018	#pride #lgbt #proud #fucktrump be yourself fuck everyone else luv u 🖤🖤🧛🏿‍♂️ https://t.co/p4rp5MyQiy	HOF	PRFN	TIN
3572	1.13957861584092E+018	#ShameOnICC Good point raised on Indian TV - @ICC takes a bigger load of money from India and robs the Indian fans of WC experience - so Indians are being robbed twice!! Shame on @BCCI for letting ICc get away @KirenRijiju Why should a toothless org like @ICC run the game?	NOT	None	NULL
3574	1.1377823343531E+018	#INDvAUS #DhoniKeepsTheGlove Dhoni's change of gloves had no adverse effects on him or team India.	NOT	None	NULL
3575	1.13982342108315E+018	@MamataOfficial Didi your contentious comment 'Outsiders' had created a chaos all around #Bengal &amp; the healthcare service in the country have been badly disrupted and many people are dying because of the absence of the doctors.  #BengalBurning   #BengalViolence   #DoctorsFightBack	NOT	None	NULL
3577	1.13954245042952E+018	#DoctorsFightBack     Parents reaction when a doctor returns home safely in Bengal https://t.co/Tp4zm1PMjy	NOT	None	NULL
3578	1.13720719526987E+018	#DhoniKeepsTheGlove if ICC does not allow, wear a #BalidanBadge 'Locket' @msdhoni. Also urge all proud Indian viewers to display posters of batch in Pak match. Jai Hind..	NOT	None	NULL
3579	1.13730976031785E+018	Chances are @ICC might also censure/ban cricketers to not have photos of their Gods in their kits, fearing that they might be merging religion &amp; sport, not caring about the athlete’s own personal &amp; religious beliefs. #DhoniKeepsTheGlove @BDUTT https://t.co/dWOQGlcq5T https://t.co/8PciXpjrmZ	NOT	None	NULL
3580	1.13864641616992E+018	A straight couple behaving badly caused the panicked stampede at DC’s Pride parade #Resist #ResistTrump #FuckTrump https://t.co/6QVcCp4wyX	NOT	None	NULL
3582	1.13961504402981E+018	Today's is Trumps' birthday so lets make this a TRUMP FREE day. After this post I will NOT post anything about Trump all weekend. #fucktrump #impeachtrump #impeach45 #boycotttrump https://t.co/GFEF46wfCS	NOT	None	NULL
3583	1.1394970684797E+018	#ShameOnICC thank you for ruining the most awaited tournament in India @ICC	NOT	None	NULL
3584	1.137178142702E+018	#IndiaWithDhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh Useless issue created by ICC. https://t.co/B4lpxaDyOY	NOT	None	NULL
3587	1.14040816948058E+018	@NYCMayor @NYCSpeakerCoJo @Dromm25 @NYCCouncil More subsidies for illegal aliens?  #Douchebag	NOT	None	NULL
3588	1.13948392660114E+018	This woman is completely out of her mind. She has lost it all. Such a shame. #DoctorsStrike   #SaveTheDoctors   #DoctorsFightBack https://t.co/IsagyI6fZ8	NOT	None	NULL
3589	1.13822583025196E+018	@realDonaldTrump Doesn’t that mean half the country HATES you?  #FUCKTRUMP	NOT	None	NULL
3590	1.1401729190642E+018	BBC News - #RedChina’s history of extraordinary #rendition https://t.co/wlQGJSZh4h #BoycottChina #HongKong	NOT	None	NULL
3591	1.13877715727709E+018	Have a great day!    #fucktrump	NOT	None	NULL
3592	1.14050928224232E+018	@CarolinePidgeon scrutinised and endured @BorisJohnson wasting public money. The role of a politician includes ensuing public money is not wasted. For that alone he should be fired! Recall petition in Uxbridge please! Not convinced? Read on... #BorisJohnsonShouldNotBePM https://t.co/I9FyZfgTBc	NOT	None	NULL
3593	1.1369739570499E+018	#DhoniKeepsTheGlove     Dear @ICC this is not any promotion which @msdhoni is doing. He is supporting Indian Army and our soldiers. @BCCI it is request to no ask Mr Dhoni to remove. We are proud of him and our brave soldiers. It will not be dropped from his gloves.	NOT	None	NULL
3594	1.13970367542778E+018	The entire nation will respect these doctors if they continue to serve patients in the same hospitals even after their resignation #DoctorsFightBack https://t.co/s175eS5M2I	NOT	None	NULL
3595	1.13969631413069E+018	Not 500 doctors, these 500 are medical college faculties - Professors, Associate and Assisatant Professors with years of experience. It’ll take 25 yrs for the govt to replace them 🤷🏻‍♂️   #DoctorsFightBack https://t.co/reCztnBubT	NOT	None	NULL
3596	1.13984008057757E+018	Some things are wrong in absolute. Kiski Sarkar k time hua, uske pehle kya hua thha, kis context me hua thha ye game khelna band kare.   #DoctorsFightBack #Savethedoctors	NOT	None	NULL
3597	1.13971351831425E+018	#DoctorsFightBack @MamataOfficial didi is a worst politicians ever arrogant lady @Avinash_Hodar	HOF	OFFN	TIN
3599	1.13971655987671E+018	Restore justice to #Doctor'sFraternity  #DoctorsFightBack #SaveTheDoctors #IstandwithNRS https://t.co/CEz9Meb9K3	NOT	None	NULL
3600	1.13986289223947E+018	This world cup is trying to compete with 2007 world cup for being most boring and unsuccessful world cup #ShameOnICC	NOT	None	NULL
3601	1.13958448469578E+018	@Annette_Meisner He need to help you Cause yo face falling.... #FuckTrump	NOT	None	NULL
3602	1.14056039947932E+018	Personally I thought @RoryStewartUK came across best on #C4Debate. Given the other candidates represent varying extremes it's nice to see there is still space for someone moderate. Certainly more statesman-like than an empty podium #BorisJohnsonShouldNotBePM	NOT	None	NULL
3605	1.13979185055274E+018	There is an upcoming Democratic Debate from 20 candidates in less than a week. And some #Resisters are focused on GFMs, BMCs, Bullying, Outing. We need to ensure we have people who are eligible and are American Citizens to #VoteBlue #TuneOutTheNoise #TrumpResign #TrumpIsATraitor	NOT	None	NULL
3606	1.13960975682448E+018	@smiller4002 Hi Scott. Count me in please, and thanks for uniting all #Resisters   #HappyJohnMcCainDay  #HappyJohnMcCainDay   #HappyJohnMcCainDay   #HappyJohnMcCainDayJune14   #FuckTrump	NOT	None	NULL
3607	1.13976269482995E+018	Advice to #Doctors going on Strike, instead they should refuse to attend @MamataOfficial's #Government officials and elected representatives of the people. Why people suffer for no fault of theirs.  #DoctorsFightBack   @BJP4India @drharshvardhan   @jpgoswami_delhi @baldev_bahl	NOT	None	NULL
3610	1.13981280217074E+018	Everyone concerned about the doctors strike and issues they raise must also read this.     #DoctorsFightBack #DoctorStrike https://t.co/wnY9p9TqIY	NOT	None	NULL
3611	1.14065016639291E+018	@JohnnyMercerUK Be honest - would you have wanted @BorisJohnson as your commanding officer while you were in the army? Your life in his lazy, lying, sloppy, self-serving, self-indulgent hands? Of course you wouldn't - so why back him to lead the country? #BorisJohnsonShouldNotBePM	NOT	None	NULL
3613	1.1395002505136E+018	This is really ugly. Hope at least no shower on finals..... #ShameOnICC	NOT	None	NULL
3614	1.13730293608457E+018	@Nidhi @ShekharGupta There are far more important issues to be reported n sorted out. Leave this to the @BCCI which will definitely come up a better solution than you two poking your noses unnecessarily.  #DhoniKeepsTheGlove #DhoniKeSaathDesh #JusticeForTinkleSharma	NOT	None	NULL
3615	1.13904043606301E+018	@___faiiith There's a law being considered to be enacted into the US constitution. Any #rapist who has been found guilty should have their genitals mutilated chemically before being released.  If our #Government could consider such, we may have a solution to rape for fear of being mutilated.	NOT	None	NULL
3617	1.14064027687419E+018	@TheRealOJ32 @KrisJenner So have you paid anything at all to Mr Goldman yet for killing his son? I doubt it but here you are trying to 'set things straight'. #Murderer	NOT	None	NULL
3618	1.1389143017275E+018	They say colouring is therapeutic..... I just finished my newest piece and I couldn’t agree more ❤️🤣👊😂🙏    #canadianshatetrump #ResistTogether #fucktrump https://t.co/p7VSz9zexe	NOT	None	NULL
3619	1.12324846826335E+018	✨NEW✨    Frankie Say Impeach - retro tee!     Get yours here 👉 https://t.co/3eEmeSGtMx    #ImpeachTrump #FuckTrump #ImpeachmentNOW https://t.co/jm8UGnc6AD	NOT	None	NULL
3620	1.1397336272211E+018	I have never ever seen this kind of world cup.@ICC u should have done better plan.Atleast u can look after the ground by covering complete ground.  #ShameOnICC   U should learn from BCCI management #ipl	NOT	None	NULL
3622	1.13948233836087E+018	#ShameOnICC ipl planned well or world cup	NOT	None	NULL
3623	1.13980448803283E+018	Retweet if you have PayPal/CashApp and want me to send you money 💰     Must be following.    #findom #paypig sugar daddy #cuck #moneyslave #cashcow #SugarBabiesNeeded #CopaAmerica #DoctorsFightBack #bank #SugarDaddys #findom #bitcoin #blockchain #BREAKING #SaturdayMorning #money #BC	NOT	None	NULL
3625	1.13950844818022E+018	@SethAbramson Trump is operating an international Crime Syndicate within the United States Government. He's feeling the heat, and here's proof of #TraitorTrump's M.O. in a former tweet. #TrumpIsaTraitor #ImpeachTrumpNow https://t.co/wH1chVuzjl	NOT	None	NULL
3626	1.13895370603093E+018	So now Trump is invoking  'Executive Privelage'  on census documents in a preemptive move against the House holding 'Wilbur' Ross and Barr in contempt!    ... is there anything this Administration does, that isn't illegal?   WTF!! 🤬       #FuckTrump  #ImpeachTheMF	HOF	PRFN	TIN
3627	1.1394277637214E+018	#ShameOnICC  see India vs pak is also gone..... Fuck off @ICC   Worst World Cup series... https://t.co/xwxxTeEyw2	HOF	PRFN	TIN
3628	1.1398079086679E+018	She has proved the saying of our #Ved... 'Vinaash Kale Vipreit Buddhi' meaning when one's doom approaches..the person intellect works against his/her best interest.     #SaveBengal #SaveTheDoctors #DoctorsFightBack #DoctorsProtest #DoctorsUnderOppression https://t.co/Cr3aSLEBGU	NOT	None	NULL
3629	1.11968192270223E+018	🔴🏴🐾#OpBeast #AnimalRights #WorldDogShow2019 #China  #YulinDogMeatFestival    Let us become aware of this horrible tradition. Let the international community open its eyes and once we stop the indiscriminate killing of dogs.    #BoycottChina https://t.co/xE0r1USiaG	NOT	None	NULL
3630	1.13884279025792E+018	@ChildofGodSandy To Sandra and the rest of the #religious world; You do not know God either, and if you still say you do, prove it!    LGBTs don't ask for #special #rights, they ask for #EQUALITY. Churches have special rights, they don't pay #tax.    I ate an #egg, am I a #chicken-#murderer?	NOT	None	NULL
